season,date,game_id,home_elo,away_elo,elo_diff,home_off_rating_5,away_off_rating_5,home_def_rating_5,away_def_rating_5,home_rest,away_rest,home_b2b,away_b2b,home_travel_km,away_travel_km,injured_starters_home,injured_starters_away,vegas_spread,home_win
2015,2017-06-08 17:43:29,1472,1612.5043921708025,1521.9402669753906,90.56412519541186,113.2458525064409,105.34633781569617,120.46455022563856,120.01104880682986,3,3,0,0,217.45015695734938,3068.0387313621886,2,0,4.114603241123213,1
2015,2023-12-08 16:54:49,1473,1498.6584213075191,1523.4595580893438,-24.801136781824653,112.8186112752901,111.64732891577417,110.66578363950863,113.84300106479496,2,2,0,0,392.3958590571791,292.8325876779055,1,1,1.8725319866016896,1
2018,2015-09-27 16:55:21,1474,1273.9585242662147,1670.0792758428317,-396.12075157661707,106.98155298183445,106.15714250071571,111.16212581127893,110.11738072327452,3,3,0,0,27.051877019174054,684.4024187936002,2,1,-8.22168300498257,0
2016,2019-03-13 18:43:47,1475,1480.923953966545,1433.1661631645297,47.75779080201528,103.30506386400045,106.40958008836643,114.54627681899471,113.9923991107001,0,0,1,1,406.55962546648266,1065.3450669105396,2,1,-2.210377024872589,1
2015,2021-03-18 04:18:45,1476,1483.7201003367393,1529.610058962327,-45.889958625587724,107.63720445459218,120.22861306809105,110.8134096446672,102.23297737135313,2,0,0,1,405.3510863722301,1231.6790653303888,0,0,-5.148513752657824,1
2017,2018-04-05 12:11:27,1477,1709.599875022544,1531.27125792748,178.32861709506392,111.76141490914785,112.29612947142277,114.00076481943354,113.41048858231213,3,1,0,0,114.26470666116012,3640.399119322226,0,0,5.111913684743119,0
2023,2021-09-23 09:15:19,1478,1354.2862087080443,1474.6162438874467,-120.33003517940233,101.47230360895509,113.03703242700584,113.40307438475867,118.38746131573741,3,0,0,1,18.83579495594828,2945.8922491952553,2,2,-0.9709211353669809,0
2023,2022-12-09 21:54:14,1479,1460.9322397400804,1574.4333588749676,-113.50111913488718,109.27839103863626,101.94310069459338,112.61294282799622,111.3944202645531,1,3,0,0,356.8539777648982,744.4701200306016,2,1,-4.285515462028995,0
2017,2020-12-23 18:44:21,1480,1670.5852680544565,1577.5229186850715,93.06234936938495,110.76193483437787,109.01499120739476,125.8323304220948,103.14005236875715,3,0,0,1,99.93581421485803,1820.1491257081036,2,2,1.5272952732594374,1
2019,2020-08-29 23:56:46,1481,1544.9978341346548,1532.741109519754,12.256724614900804,110.92286723257271,114.30606059352174,116.55562922022176,109.93029732611652,1,2,0,0,498.0108953605329,1123.8618714905137,1,1,-1.8903174062143024,0
2016,2020-05-10 06:29:26,1482,1556.3313073516424,1474.4360294952205,81.8952778564219,108.69138200905928,112.97068132973753,106.59139007646635,118.3963099749156,0,3,1,0,4.591222621331381,3353.481856969077,2,1,1.0654567030282198,0
2018,2024-06-06 20:48:45,1483,1511.4584437023877,1464.2469891445464,47.21145455784131,110.292430928093,101.22985089323147,113.85111093094582,113.29314828448834,3,0,0,1,114.89599062449535,3687.6285468743113,2,0,4.4320602631887756,1
2020,2022-05-13 05:04:08,1484,1532.9943538657265,1363.224610120294,169.76974374543238,120.61946914061932,113.0356895832854,108.0413159667014,104.90844952603217,1,0,0,1,21.03119863624886,824.3025198916389,2,1,8.74307636555343,1
2014,2015-05-03 04:25:18,1485,1577.7609530278537,1419.408222138231,158.35273088962276,115.31072640745302,113.83279401774844,114.23125382029927,123.83814589591935,0,2,1,0,391.32786772510974,1782.96897151454,1,2,3.826375521875497,1
2023,2022-04-12 09:05:57,1486,1419.0513681107234,1437.7992476098311,-18.74787949910774,109.19849611550926,118.4188099909935,105.12406291445865,105.73095741877434,0,3,1,0,289.34774608694664,3820.7805439620192,0,0,-4.8820326410687525,0
2023,2023-03-26 02:40:28,1487,1587.8058578908199,1387.6028237570565,200.20303413376337,111.65826105819018,108.72384440530828,106.4611027595801,110.78537709193392,0,0,1,1,424.2172672729571,2696.9398822280386,2,0,3.8272737294610195,1
2024,2021-07-03 18:38:57,1488,1362.6996983114461,1543.9923966687663,-181.2926983573202,111.85843332173866,100.78965639932164,113.71953781245064,106.81306999673899,3,0,0,1,481.3066853364637,3498.7680997031493,2,0,-3.0532052731152444,1
2016,2021-12-13 02:27:48,1489,1532.8367972831538,1619.662786898701,-86.82598961554709,108.16022283129925,107.01614624097422,116.98834556799012,106.819989925432,3,3,0,0,305.05743018770215,1559.236177815786,2,1,-5.400693220393912,0
2023,2018-03-20 21:54:20,1490,1517.8740963286327,1409.193756767085,108.68033956154773,108.15434891128072,106.51467480565721,114.51322174376507,109.73924442132422,3,2,0,0,115.87675180900597,996.8689916989653,1,0,4.672035808618754,1
2015,2024-02-20 22:15:15,1491,1438.3706911807892,1528.3441435744637,-89.9734523936745,117.05262010163356,115.68354438889988,116.27058667267609,115.18075079923038,0,2,1,0,46.32472039880503,2826.9541701203298,0,2,-3.253002045051431,0
2023,2019-11-11 20:42:19,1492,1497.7314724674354,1396.588886047029,101.14258642040636,109.90107811241592,98.41631705802341,113.86909279381923,118.45265722609801,3,1,0,0,433.13052248975015,722.2200725343823,2,0,5.160264423140434,0
2015,2018-11-13 20:02:10,1493,1437.7459847334446,1469.5077829060838,-31.761798172639146,106.52651806484565,109.75821769963689,112.86248049516166,110.0691591398377,2,1,0,0,122.55662750929864,3391.627207559789,0,1,-1.5512782393476607,1
2017,2019-07-13 12:51:57,1494,1392.8298673138256,1430.9670420822224,-38.13717476839679,111.78429827965279,119.12897736788628,109.48153362870781,106.94928222907538,1,1,0,0,446.7591123490387,3068.381196050564,0,0,0.3273470865892616,0
2024,2017-09-30 19:41:48,1495,1464.6385258386356,1560.1895648606442,-95.55103902200858,112.59004876564562,112.03606231416818,116.06500904358398,114.39319658329904,2,0,0,1,439.1437998071375,1358.6452131018527,0,1,-3.8302575942991925,1
2019,2015-10-20 00:08:38,1496,1389.601136462834,1432.1211826157821,-42.520046152948225,102.13647887903082,116.48158408088212,117.1243961641332,114.53981789464594,3,1,0,0,313.9046061351301,2095.1037749320794,0,2,-3.7165702800873417,0
2016,2024-04-25 12:49:02,1497,1532.2797464093248,1601.1660413706647,-68.8862949613399,111.79626821091404,103.79100833224456,111.68442154335112,113.20188167776725,1,3,0,0,301.9979102875799,3236.9368185536246,1,2,-0.4900287582229414,1
2018,2022-08-29 19:19:47,1498,1384.9914505847637,1475.42792263378,-90.4364720490164,116.3398996717413,103.99005243396839,111.41536979110671,113.37869906453366,0,2,1,0,475.413234263444,3752.659215135217,0,2,-1.7233117523906514,0
2017,2022-09-07 20:49:03,1499,1571.1977022991052,1435.039629040517,136.15807325858827,114.25614692760917,119.18621228922618,119.95702905861118,111.4371677682816,3,3,0,0,378.00755089247434,1538.209884371465,1,1,2.3761202128962453,1
2024,2023-08-24 18:14:00,1500,1381.852093207118,1374.6694737654836,7.182619441634415,123.14897557597486,112.50607682878626,111.89789110091888,112.49075427277941,0,1,1,0,341.6408855902869,3201.9689098640047,1,1,1.0496600908370275,0
2018,2024-05-05 11:53:44,1501,1443.3705084418993,1525.320451029535,-81.94994258763563,118.2555474115609,112.51637181104572,112.37842935182985,111.09174435688215,0,3,1,0,217.8703760092391,938.9749081582767,1,0,-3.9560303512548827,0
2015,2024-05-08 13:29:37,1502,1437.539659178482,1589.521840222618,-151.98218104413604,119.24467012375426,106.40923585946501,114.42112953876448,117.35121863518562,2,1,0,0,241.99922286844182,3633.4525289089433,1,2,-0.07070448862543344,1
2015,2017-03-01 18:21:24,1503,1632.5146728874838,1527.3321256536874,105.18254723379641,126.00042967957164,112.50390864475116,111.51096872022923,123.14229750352939,3,2,0,0,194.4605491658342,2807.7500387598348,1,2,9.074955594843384,1
2020,2019-01-16 04:30:35,1504,1533.0289945616591,1723.8831666414424,-190.8541720797832,115.790781308873,106.27031215829952,107.89829838628452,112.89826575853596,3,2,0,0,473.16051017996494,780.4094162665633,2,2,-4.903185328275491,1
2014,2015-09-06 11:29:53,1505,1478.8266197455605,1642.9787452470418,-164.15212550148135,112.81535103966351,117.93435224452826,113.8898278776176,111.9671387601432,3,3,0,0,319.0596065966356,3011.349902117737,0,2,-4.780716971124991,0
2016,2021-08-04 23:26:45,1506,1549.8719441069723,1469.2472235282985,80.62472057867376,116.86870146715665,125.63915354934086,111.80622494988839,113.27930682845034,3,3,0,0,390.1817938618889,2951.4191508194667,0,0,-2.567550095152381,1
2020,2015-10-31 07:24:56,1507,1289.2807652670313,1468.197256619293,-178.9164913522618,109.20381783302503,114.41970526832665,121.21124878237248,108.71039099508354,0,0,1,1,18.599867541275295,3020.7303362849357,2,0,-11.454765748345652,0
2023,2022-03-09 15:30:04,1508,1495.6866410359094,1546.9696719485353,-51.28303091262592,112.53843159747484,108.82526807269228,115.94224275146188,115.8248918555241,1,3,0,0,426.21315107092147,1510.534186213787,0,1,-0.24091782956450947,1
2015,2022-08-03 07:08:00,1509,1699.7514177804762,1416.1980819574314,283.5533358230448,108.76136178460843,99.33170834752671,109.022588567785,114.20588204540564,2,2,0,0,208.8191487222903,3011.240949721976,2,0,12.608564529048675,1
2017,2020-11-27 00:00:34,1510,1513.2346506402673,1616.6288306532488,-103.39418001298145,113.98992278781441,103.5776794272883,115.64530109595188,109.89764895978655,1,2,0,0,368.58018740808166,3340.966215878217,0,2,3.2299250950463865,0
2018,2023-12-31 22:27:59,1511,1506.7913169169335,1536.1600521843584,-29.36873526742488,108.7404545599009,119.77430915513568,113.5393291736549,116.51033409521239,2,0,0,1,20.012657410387824,1519.0898562561124,2,1,-2.150139949566322,0
2023,2022-02-12 18:54:18,1512,1554.8128379642196,1525.6458910858532,29.16694687836639,108.5653575006914,106.85404078364463,118.54713150972756,112.09494884172693,1,1,0,0,446.9365916429824,990.2391330079663,0,0,-1.8034140442799982,1
2022,2019-01-16 22:07:03,1513,1589.5605243314346,1568.6953667770817,20.86515755435289,114.06736646552753,110.14582559156744,109.3777289358548,107.14971680762812,1,3,0,0,329.9227947995972,3573.9437016730917,0,1,1.6092275774976437,1
2024,2023-07-28 11:58:50,1514,1300.253330711014,1672.2829883369059,-372.0296576258918,111.31144279609717,115.2766298728959,112.94338074179763,113.7580222271148,0,3,1,0,228.75039543566362,2558.63744692844,1,1,-10.351061217415763,0
2020,2015-02-20 12:47:07,1515,1331.7673518208974,1517.0955352187505,-185.32818339785308,102.36239432141626,119.41144899680896,111.50453175453754,113.18496251699663,2,0,0,1,151.7790495050581,1949.4712423708088,1,0,-4.368080699000496,0
2015,2016-12-14 12:26:43,1516,1521.0291291086146,1488.6959629128617,32.33316619575294,104.72221539343955,111.0020653941808,112.2923971152915,116.80209073055312,3,1,0,0,155.5120712243589,3543.0268425719505,2,2,-0.4541947017070993,1
2024,2017-12-10 02:20:54,1517,1428.5123438102491,1650.871962332258,-222.35961852200876,106.26366754269269,109.97666565166983,107.57400525498025,116.15773475037425,3,3,0,0,151.69906223819967,716.8214455969613,1,2,-5.377660653301495,0
2022,2021-04-20 04:50:11,1518,1631.2025262219913,1596.7550415991136,34.44748462287771,107.58514046943013,112.35810514255341,114.87955833956589,111.4538683468562,1,3,0,0,65.5129263725761,3280.2215022717055,2,2,0.09442817181058372,1
2021,2022-06-21 20:11:11,1519,1468.4825610114776,1467.9020159616277,0.5805450498498885,114.07211664739319,108.86181091680392,114.08982137924748,109.63956531793235,2,1,0,0,231.9047690145385,2065.120848356553,2,0,1.3088485902230471,0
2017,2015-04-08 11:25:41,1520,1306.5469264286883,1500.518644865902,-193.97171843721367,113.09469423535818,109.13090398353522,118.42611808460897,112.00871875028899,0,3,1,0,226.74317706703428,361.5921937685191,0,2,-6.226149521924395,0
2022,2017-04-11 10:26:37,1521,1373.1986083156003,1519.53809159388,-146.33948327827966,117.326396858496,114.05940058766937,111.9498707400661,113.81654439834328,2,3,0,0,205.9683296450337,3895.928205578444,0,0,-4.760947680545872,0
2018,2019-09-06 12:07:50,1522,1225.0323980369426,1536.1812944604983,-311.1488964235557,115.76400911470886,112.92645758917243,109.94080245875932,114.41877188882525,1,0,0,1,351.5471187423093,3156.653622445601,0,2,-4.2054322657715435,0
2017,2017-10-09 01:55:05,1523,1476.5874462717088,1364.3400149060885,112.24743136562029,117.35951478091329,122.65802653279292,115.94647188972019,113.50706104068058,3,0,0,1,209.90743133920876,1016.0721306473936,2,2,5.978540030538747,1
2017,2019-01-26 16:25:31,1524,1481.1615872735617,1345.751539219844,135.41004805371767,115.04198095729562,114.19424408317715,108.02897809200158,111.54619028264115,2,0,0,1,44.501858416810315,3710.043204004813,2,0,3.6712511032620676,1
2021,2020-08-27 03:18:48,1525,1457.5537290218103,1411.2609977997547,46.292731222055636,113.04839654545745,117.75572774046914,117.4249226754198,116.98408510011612,0,0,1,1,426.029811156844,3754.3131228919647,2,0,1.8196199808197004,0
2020,2020-07-20 06:52:22,1526,1607.887903902974,1403.5261556988658,204.36174820410815,117.49675871143828,106.64357411638434,117.41420998706852,108.62849052953362,3,2,0,0,212.55043257363297,3241.7692803667687,0,2,10.22826450155639,1
2016,2022-10-31 01:37:20,1527,1619.8519836516693,1435.6175986027497,184.23438504891965,116.5970639587005,114.62578645015135,118.28639450567204,124.3970172607741,2,1,0,0,327.64282714296496,683.2476459398854,1,0,5.559488605134456,1
2017,2024-05-19 00:03:11,1528,1482.9611576643888,1563.4710642090004,-80.50990654461157,113.88047683776996,108.3850932669947,113.88311492339747,115.81535190076879,0,2,1,0,464.9481773451431,908.2490662868171,2,2,-0.8799534299901359,0
2016,2022-08-16 06:10:52,1529,1286.5306332523144,1483.107084367526,-196.57645111521174,118.35535935430072,113.97726631648278,109.56751808701117,106.36257298414995,1,0,0,1,383.7075514329024,3065.3251526361464,2,2,-2.7364366354961103,1
2022,2015-10-05 05:24:36,1530,1561.7281580492258,1519.639460501019,42.08869754820694,100.27105878748301,115.4425729905742,112.54593863152681,112.92614665468207,0,2,1,0,269.3994355891019,3672.461927759369,1,0,-2.3932950039935736,1
2017,2018-11-09 20:49:16,1531,1555.5360228508575,1377.5696589957738,177.96636385508373,110.54768412929775,112.24934422000737,113.90034447539603,115.86341759016065,1,2,0,0,272.5111285878954,1017.0689239987965,0,2,9.243219629344873,0
2022,2019-06-22 07:50:42,1532,1530.9391570156945,1453.8357797079054,77.10337730778906,110.47104767174135,124.03662860737397,109.19929177406063,110.25315447240145,3,3,0,0,424.7655185457034,1951.1457738496802,2,0,-1.4101658863643682,0
2016,2020-11-18 17:27:30,1533,1598.1479749308116,1558.725766174484,39.422208756327564,117.76341438740785,119.13989884554226,118.66558144462608,104.52427976211646,3,1,0,0,411.81614654540317,788.2170467933198,2,1,-0.8578483337931645,1
2018,2024-02-04 23:49:59,1534,1383.517190353896,1559.4952458176801,-175.97805546378413,119.85697498475385,117.88622666414548,114.90042083784272,106.80468029200553,2,2,0,0,89.32636606371192,2016.4298027566379,0,0,-11.781796619279657,1
2014,2019-02-08 00:05:57,1535,1700.875538618514,1427.5426171812092,273.3329214373048,104.74910314894869,115.82143096185007,107.53888522338997,114.71046472172776,1,1,0,0,313.25054075921844,2641.610694131952,1,0,9.051483373355179,1
2014,2018-02-20 10:36:01,1536,1404.0572246858133,1516.1662386379553,-112.10901395214205,119.05583587074638,120.81680408865022,121.41436838232889,103.22691763715814,1,1,0,0,432.85782921755566,270.5085759555677,2,2,-5.313781375998802,0
2014,2023-07-09 22:51:19,1537,1574.9222927200854,1719.8847853482332,-144.96249262814786,106.14277406986865,104.81515351265392,112.48694637585089,104.75327714076988,3,2,0,0,401.6537135045314,2643.123328438328,2,0,-3.6180159048482388,1
2014,2021-12-19 12:38:03,1538,1331.2652305586648,1498.2402070744363,-166.97497651577146,106.29392377219588,118.85141558995288,106.52948478575007,114.68417373466963,0,2,1,0,62.3580081561464,2631.0497252057894,2,2,-9.56317068357969,0
2024,2019-03-22 00:25:30,1539,1406.973531272995,1430.6813053857554,-23.70777411276049,110.82857148836318,107.04377844000238,107.84872938626363,110.88725391576585,3,3,0,0,217.84641116833842,1929.0322500894176,2,0,1.377521063780021,1
2017,2023-10-22 04:51:54,1540,1651.6368646725336,1482.623761063784,169.0131036087496,110.40896763933708,109.17830440466635,119.43891798582672,108.52109805197601,3,0,0,1,259.1165523047014,3602.5285978580096,0,2,8.6704603613024,1
2019,2017-09-12 09:50:35,1541,1473.910017699915,1509.2177107526834,-35.3076930527684,104.20791360141561,114.80696222030834,121.12492458108412,109.52633926338733,3,0,0,1,128.90477727641837,712.3122665762072,0,2,-3.3005908043800924,1
2024,2017-02-03 13:29:53,1542,1583.9922605132797,1484.883161930945,99.10909858233458,115.24938986746284,118.16610082755362,117.04742526740459,104.64593093577841,2,2,0,0,339.74969277520745,394.9849557241487,1,0,1.4215607530547545,0
2019,2014-12-16 05:25:28,1543,1523.6955388719246,1496.8645299323498,26.831008939574758,115.397012123633,106.23211684159018,118.59654324293568,114.42226715227473,3,2,0,0,238.1132462806646,2084.158407903692,1,1,3.229135528529553,0
2018,2023-03-05 17:16:41,1544,1489.5041843999827,1355.655320306316,133.84886409366663,117.27020798081836,109.43727561161134,118.08307729399306,107.96728222491278,0,3,1,0,148.75435432648283,2225.531176312016,1,1,-2.1371301646227225,1
2022,2015-06-27 11:12:44,1545,1636.385032493269,1403.736952491405,232.64808000186395,109.83272335111067,112.48766036250655,114.78458076382033,109.32123907708065,3,2,0,0,168.43226281705648,1213.4189077260035,0,1,7.62474830136861,1
2022,2022-03-15 18:34:16,1546,1476.33411753481,1485.0664762928502,-8.732358758040164,111.80208642513776,111.06816997652143,113.64520893905463,113.73392568293589,0,0,1,1,428.334177503323,3854.185285284008,0,0,-1.6318578510983488,1
2015,2015-06-17 20:34:30,1547,1321.926189243653,1483.4732029977563,-161.54701375410332,111.84786417548679,116.27016030617594,114.69931597238303,110.71686232272891,0,1,1,0,433.0999027421276,1164.1635119359685,1,2,-10.579224197914868,1
2024,2016-12-28 17:32:52,1548,1419.6759908048296,1443.381072514,-23.705081709170372,120.43997720734232,129.1796380799226,115.68007721571647,108.47673345182832,0,3,1,0,406.1878287064188,1226.614949185886,2,2,-5.466646827435509,1
2015,2018-03-01 20:30:05,1549,1555.1191728701695,1482.2986413923563,72.82053147781312,97.82877608683391,114.0966035426294,108.292009967368,102.05280787638036,2,3,0,0,456.9344105914683,3281.7485283205856,2,1,-3.5474513712171554,0
2017,2016-11-03 14:06:56,1550,1539.5509106362508,1506.1014855414205,33.4494250948303,107.21527825505449,108.32401780918842,115.65979364656054,113.83712922933907,0,3,1,0,476.1532543407294,3706.729968149307,0,1,1.5248291006356411,0
2024,2015-12-24 07:46:40,1551,1343.2941749764561,1588.9413456524526,-245.64717067599645,112.02770421395898,105.51745834680503,119.29308423648509,112.39496483804201,2,1,0,0,245.91395538995448,2237.3310348184664,0,0,-6.583551584456741,0
2020,2018-09-11 21:24:25,1552,1427.56574805918,1490.0788264773948,-62.513078418214945,106.57214882542249,110.37373043207197,110.96813785835485,109.41306271158314,0,0,1,1,48.35181117483356,272.4051503969445,0,2,-0.18968504975664757,0
2020,2018-11-15 04:03:09,1553,1441.8278650797754,1539.9103205298254,-98.08245545005002,110.70839821364441,107.29875056985605,110.43376107339101,106.81300447266577,2,0,0,1,400.0355036548944,1550.652553712269,2,1,-0.7670767227885773,1
2023,2022-02-05 16:39:36,1554,1463.4530405885776,1445.839969856608,17.61307073196963,111.36962231815045,114.33774895987712,114.38273154619333,112.06381239326763,0,3,1,0,316.71596420331423,1050.9713487401377,0,0,-0.7871023275857962,0
2018,2023-08-28 19:32:21,1555,1362.4086411398448,1557.2095723598482,-194.80093122000335,108.71156945603765,114.26010817892113,108.75171224795932,114.40235880262884,2,1,0,0,190.2585951148008,2141.8685798716906,2,0,-8.296421060323382,0
2020,2017-08-27 16:26:46,1556,1437.162889188052,1537.5730297612356,-100.41014057318353,112.32234463051336,109.68415897737522,105.41590691686247,112.48879440662152,0,3,1,0,487.7665763119436,2793.7727992213627,1,0,-3.5730163283907013,0
2020,2019-03-02 12:25:39,1557,1427.1389514740472,1586.581700317982,-159.44274884393485,115.14074638878907,121.92477506891892,117.73859520052589,120.19032760246077,3,0,0,1,169.34260135181822,1691.257884550447,1,2,-3.0312135271014355,1
2015,2017-04-16 00:12:00,1558,1577.153325976192,1571.3460462444489,5.807279731743165,110.818667774845,108.32276340380052,109.74524369988283,115.52387251302514,1,1,0,0,453.81698933305097,2241.9679267585084,2,0,1.9364917964671917,1
2017,2023-09-22 21:26:44,1559,1580.9121310990245,1558.8735622881145,22.038568810909965,109.73402633015633,111.40284466050913,112.09224289360105,111.4635845516298,2,3,0,0,296.29222402932106,3087.4691947664796,1,1,0.2132878833908135,1
2022,2021-07-21 21:52:22,1560,1485.4189541911185,1490.158259134222,-4.739304943103434,111.17117541673063,115.1958133294491,108.94937479495967,115.69139378048283,1,0,0,1,18.320992037942354,1135.358632198032,1,2,1.0732213342961718,1
2017,2021-05-14 17:16:24,1561,1460.7960204129267,1524.4939227044467,-63.697902291519995,111.96281826677205,116.46027446884915,118.383774074565,112.24331139195539,2,0,0,1,430.167554040074,944.678013402289,1,0,-3.5143879255199737,0
2023,2017-11-04 22:08:01,1562,1513.9924312039113,1606.3508928451527,-92.35846164124132,103.29840217332789,118.387882607716,116.26588079142007,112.22596377261327,1,1,0,0,381.10598762765045,3261.41279794329,1,0,-3.89962792279842,1
2024,2021-03-09 05:52:52,1563,1418.3424892544426,1434.7925430597206,-16.450053805278003,114.3077695898064,114.1424823949662,110.7963022942315,118.48181898655511,0,0,1,1,321.24377316469605,340.6897705951735,1,2,-1.7120430731481435,1
2022,2016-01-25 09:41:21,1564,1385.316791783256,1437.1592221303135,-51.84243034705764,109.74499385276603,117.25456350393998,106.10051317618624,107.5097106092974,3,2,0,0,307.29357003848577,772.2670181001472,0,2,0.3433820597063799,1
2014,2015-11-25 09:01:53,1565,1405.9778791074284,1518.1431397950362,-112.16526068760777,118.30767537405525,108.6744591398603,110.265350975709,112.1165482402748,2,0,0,1,109.41774632795148,246.9556327566279,0,0,3.2148174725899477,1
2022,2024-01-20 15:03:08,1566,1436.5186836028543,1541.5279690265454,-105.00928542369115,114.95526737821237,116.59040980175192,114.85076349974857,117.94855001324802,1,0,0,1,107.24306459967237,2310.4622151324456,2,0,-1.6000754397139785,1
2024,2016-12-23 02:36:55,1567,1383.652620020773,1417.5893500735995,-33.93673005282653,117.85033202109828,116.523645750782,112.94317852039883,113.54495279087445,0,2,1,0,14.586214198396396,2480.325780868,1,1,1.5096067091695757,0
2022,2022-04-01 20:32:32,1568,1516.2059559062875,1492.5237436586692,23.68221224761828,106.94498103142546,119.56443337376768,112.54549022225993,110.1547350731561,3,1,0,0,77.06873152684551,2217.9166386041143,1,1,0.5854561632897819,1
2021,2017-06-17 07:37:54,1569,1572.9715673783708,1490.6001225771215,82.37144480124925,110.14306679406286,103.6578200388573,113.05849379734906,103.46920117312915,1,2,0,0,168.24063214825142,1774.2223113790649,2,1,1.5185815977100035,1
2020,2021-02-08 06:52:44,1570,1341.290169920176,1278.471988439653,62.81818148052298,105.78770756271295,107.46408442199467,115.7939811574908,100.64826528903146,3,3,0,0,270.362448170915,2210.3106689901633,1,0,-3.0133322179683013,0
2019,2020-09-17 22:32:18,1571,1502.5128711216034,1478.040601074124,24.47227004747947,108.47404395535337,116.11570484683651,111.79070397967477,122.38090594880374,3,3,0,0,65.40427874886102,936.963645760658,0,1,2.7292112113154188,0
2016,2021-10-17 21:05:22,1572,1478.0064204733665,1484.2682167151534,-6.261796241786897,118.26052712254295,98.74317760059301,114.25006725229751,113.54255910625406,3,2,0,0,278.786090136684,3339.722354377396,1,0,4.837478228303879,1
2019,2024-01-17 07:15:53,1573,1534.1508685536803,1483.9707057176981,50.18016283598217,119.43745288961247,114.46003086894176,107.06540396127451,109.07963430456869,2,3,0,0,131.66006060589763,3926.937414083848,1,2,3.0107362065929983,1
2024,2018-11-23 18:03:49,1574,1498.7061231896412,1641.5914274577267,-142.88530426808552,106.2593335259777,117.29902212465683,124.76925388487663,113.7472844456492,0,2,1,0,126.98056247118095,2254.366954055007,2,1,-12.584543954113018,0
2014,2023-03-10 15:54:15,1575,1354.6400720068368,1378.4201701491124,-23.78009814227562,109.70861165841359,109.1181237622478,110.58070340341872,107.26162930848325,0,0,1,1,473.9721037031897,1622.5510456098798,2,1,-4.267565516035098,0
2015,2017-08-28 01:24:32,1576,1373.7610701142835,1417.5377428795387,-43.77667276525517,111.61902163988026,109.84904999944044,113.01796503941989,110.34399361301867,0,3,1,0,496.17227191923365,3208.7743229248504,2,1,-4.02328636938799,0
2023,2024-02-21 21:48:58,1577,1502.9423575584972,1238.7804201680665,264.1619373904307,114.9280282090489,106.62931326380048,114.83232762393105,107.29529803503517,1,2,0,0,405.7192983004637,933.6733381199417,2,1,4.016562777420287,1
2023,2019-08-15 22:51:37,1578,1602.878091974551,1451.9083333825859,150.96975859196505,103.20094868231755,109.39226440134298,109.9460474379973,104.93363207717748,2,0,0,1,27.19599036670084,1418.9395511641742,2,1,2.5452611628748683,0
2019,2022-12-23 01:00:41,1579,1278.5812628956996,1460.4356445874,-181.85438169170038,103.98499959235781,109.5371574901912,112.03912397124732,101.4750752708104,3,2,0,0,364.3158552718642,3771.92621705424,2,0,-14.242353712158799,0
2017,2022-10-16 22:02:41,1580,1534.572657980158,1449.0022823665745,85.57037561358356,114.44813071936201,108.58579362767239,111.97837637328388,104.01171303885583,0,0,1,1,89.21286589915883,907.917855948156,1,1,3.8122830791023143,1
2015,2020-12-07 03:52:29,1581,1618.9622005287642,1610.767733948376,8.19446658038828,102.25480715541038,108.31160911107752,107.42980953713311,117.1064388196873,2,2,0,0,284.61065686044526,626.0391957790124,2,0,2.077892881131433,0
2021,2024-02-22 02:26:49,1582,1484.6974123793786,1586.0617522336963,-101.36433985431768,109.76601296930565,110.64497607555803,114.19294712769819,107.06559019394984,0,2,1,0,446.8568146045441,2276.1440434491888,0,0,-6.284298083104797,0
2019,2021-05-01 02:05:54,1583,1555.020249602644,1507.7856724267303,47.23457717591373,112.81045904279421,110.5844784217194,103.75389080870634,114.67446055901439,1,0,0,1,190.09781587207337,2432.1858793944816,1,2,9.609265453273581,1
2022,2020-08-24 19:14:04,1584,1429.6930919102197,1462.9386946460138,-33.24560273579414,114.0783298496656,121.37065949930528,120.76354221208307,116.78323694922607,0,1,1,0,464.42084253361645,2469.1703952414964,1,1,-1.857121560140616,0
2017,2017-03-20 05:08:22,1585,1488.0633800723124,1602.6189668106863,-114.5555867383739,111.29140952228084,110.02907428441495,115.96485442489197,112.08289842603729,1,0,0,1,354.18610866965633,825.0172703554695,0,2,-0.5010203240545524,0
2022,2018-06-01 20:10:00,1586,1337.9086481691847,1498.0242140164148,-160.11556584723007,110.17121640476235,113.72075108095929,115.19561178826689,110.50716393839464,2,0,0,1,150.50590667883367,2940.3499636965535,1,1,-4.877492202455175,0
2024,2014-10-22 22:04:07,1587,1265.5656691581125,1418.1729961081542,-152.60732695004162,116.22285429858239,109.11558516761849,103.31678943783379,112.66511460263831,2,0,0,1,47.458599439719976,1120.6682861444003,0,2,1.0141028128859395,1
2015,2021-09-30 19:31:11,1588,1594.2765801225275,1328.3751322515448,265.9014478709828,113.42602963182878,109.05202112079272,108.0373566335349,109.91689816737943,3,3,0,0,407.67564238417856,3802.7896935982167,2,0,9.152735593825582,1
2022,2020-08-30 07:26:15,1589,1401.5005072275558,1455.8685506104318,-54.36804338287607,108.7649168902427,103.47814731133688,118.94672560402527,118.01954631028315,2,1,0,0,229.02970424649766,1066.2372739251045,1,1,-0.5415769262421186,0
2020,2021-07-17 13:28:19,1590,1454.447215499657,1575.4643617172608,-121.0171462176038,112.18861448341119,104.14316876094453,132.756206985198,121.38266937072247,1,0,0,1,36.34674407998373,265.7836205834842,1,1,-1.8996723616149886,1
